Vitals:
Short Term Values:
,avail,swap,si,so,pr,pb,cpu-us,cpu-sy,cpu-id,cpu-wa,cpu-st,cpu-gu,virt,rss-all,rss-anon,rss-file,rss-shm,swdo,cpu-us,cpu-sy,io-of,io-rd,io-wr,thr,heap-comm,heap-used,meta-comm,meta-used,meta-csc,meta-csu,meta-gctr,code,mlc,jthr-num,jthr-nd,jthr-cr,jthr-st,cldg-num,cldg-anon,cls-num,cls-ld,cls-uld,
2019-09-29 11:21:06,"14011264","0","0","0","6","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:07,"14039696","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:08,"14039696","0","0","0","2","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:09,"14040564","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:10,"14040564","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:11,"14040568","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:12,"14040828","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:13,"14040828","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:14,"14040828","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:15,"14040828","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:16,"14040828","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:17,"14040828","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:18,"14040828","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:19,"14040800","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:20,"14040800","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:21,"14040836","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:22,"14040816","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:23,"14040816","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:24,"14040816","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:25,"14040816","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:26,"14040824","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:27,"14040824","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:28,"14040824","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:29,"14040824","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:30,"14040828","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:31,"14040828","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:32,"14040828","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:33,"14039960","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:34,"14040212","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:21:35,"14040212","0","0","0","1","0","0","0","100","0","0","0","8024692","578832","550936","27896","0","0","0","0","5","7","0","24","40960","11646","322848","113532","82096","8096","964784","7872","0","9","1","0","23588","8211","208","10989","0","0",
