Vitals:
Short Term Values:
,avail,swap,si,so,pr,pb,cpu-us,cpu-sy,cpu-id,cpu-wa,cpu-st,cpu-gu,virt,rss-all,rss-anon,rss-file,rss-shm,swdo,cpu-us,cpu-sy,io-of,io-rd,io-wr,thr,heap-comm,heap-used,meta-comm,meta-used,meta-csc,meta-csu,meta-gctr,code,mlc,jthr-num,jthr-nd,jthr-cr,jthr-st,cldg-num,cldg-anon,cls-num,cls-ld,cls-uld,
2019-09-29 11:16:04,"13728792","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:05,"13728792","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:06,"13757236","0","0","0","1","0","0","1","99","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:07,"13757236","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:08,"13757980","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:09,"13757980","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:10,"13757980","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:11,"13758732","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:12,"13758732","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
2019-09-29 11:16:13,"13758732","0","0","0","1","0","0","0","100","0","0","0","8023068","854072","825676","28396","0","0","0","0","5","7","0","24","40960","11647","579196","119122","82048","7983","965328","7872","0","9","1","0","23588","8211","208","10989","0","0",
